img,slice,patch,scene,lon,lat
slice_20_img_205.npy,20,205,LE07_146039_20051123,78.65014,31.19437
slice_20_img_206.npy,20,206,LE07_146039_20051123,78.80937,31.19718
slice_20_img_207.npy,20,207,LE07_146039_20051123,78.96862,31.1998
slice_20_img_208.npy,20,208,LE07_146039_20051123,79.12789,31.20221
slice_20_img_209.npy,20,209,LE07_146039_20051123,79.28718,31.20443
slice_21_img_000.npy,21,0,LE07_146036_20090814,78.19111,33.68999
slice_21_img_001.npy,21,1,LE07_146036_20090814,78.35473,33.6936
slice_21_img_002.npy,21,2,LE07_146036_20090814,78.51838,33.697
slice_21_img_003.npy,21,3,LE07_146036_20090814,78.68206,33.70018
slice_21_img_004.npy,21,4,LE07_146036_20090814,78.84577,33.70314
slice_21_img_005.npy,21,5,LE07_146036_20090814,79.00949,33.70589
slice_21_img_006.npy,21,6,LE07_146036_20090814,79.17324,33.70842
slice_21_img_007.npy,21,7,LE07_146036_20090814,79.33701,33.71074
slice_21_img_008.npy,21,8,LE07_146036_20090814,79.50079,33.71283
slice_21_img_009.npy,21,9,LE07_146036_20090814,79.6646,33.71471
slice_21_img_010.npy,21,10,LE07_146036_20090814,79.82841,33.71637
slice_21_img_011.npy,21,11,LE07_146036_20090814,79.99224,33.71782
slice_21_img_012.npy,21,12,LE07_146036_20090814,80.15608,33.71905
slice_21_img_013.npy,21,13,LE07_146036_20090814,80.31993,33.72006
slice_21_img_014.npy,21,14,LE07_146036_20090814,80.48378,33.72085
slice_21_img_015.npy,21,15,LE07_146036_20090814,78.18664,33.82675
slice_21_img_016.npy,21,16,LE07_146036_20090814,78.35052,33.83038
slice_21_img_017.npy,21,17,LE07_146036_20090814,78.51444,33.8338
slice_21_img_018.npy,21,18,LE07_146036_20090814,78.67837,33.837
slice_21_img_019.npy,21,19,LE07_146036_20090814,78.84234,33.83998
slice_21_img_020.npy,21,20,LE07_146036_20090814,79.00632,33.84274
slice_21_img_021.npy,21,21,LE07_146036_20090814,79.17033,33.84528
slice_21_img_022.npy,21,22,LE07_146036_20090814,79.33436,33.84761
slice_21_img_023.npy,21,23,LE07_146036_20090814,79.49841,33.84972
slice_21_img_024.npy,21,24,LE07_146036_20090814,79.66247,33.85161
slice_21_img_025.npy,21,25,LE07_146036_20090814,79.82655,33.85328
slice_21_img_026.npy,21,26,LE07_146036_20090814,79.99063,33.85473
slice_21_img_027.npy,21,27,LE07_146036_20090814,80.15473,33.85596
slice_21_img_028.npy,21,28,LE07_146036_20090814,80.31884,33.85698
slice_21_img_029.npy,21,29,LE07_146036_20090814,80.48296,33.85778
slice_21_img_030.npy,21,30,LE07_146036_20090814,78.18214,33.96351
slice_21_img_031.npy,21,31,LE07_146036_20090814,78.34629,33.96717
slice_21_img_032.npy,21,32,LE07_146036_20090814,78.51046,33.9706
slice_21_img_033.npy,21,33,LE07_146036_20090814,78.67466,33.97381
slice_21_img_034.npy,21,34,LE07_146036_20090814,78.83889,33.97681
slice_21_img_035.npy,21,35,LE07_146036_20090814,79.00313,33.97958
slice_21_img_036.npy,21,36,LE07_146036_20090814,79.1674,33.98214
slice_21_img_037.npy,21,37,LE07_146036_20090814,79.3317,33.98448
slice_21_img_038.npy,21,38,LE07_146036_20090814,79.496,33.9866
slice_21_img_039.npy,21,39,LE07_146036_20090814,79.66033,33.9885
slice_21_img_040.npy,21,40,LE07_146036_20090814,79.82467,33.99018
slice_21_img_041.npy,21,41,LE07_146036_20090814,79.98902,33.99164
slice_21_img_042.npy,21,42,LE07_146036_20090814,80.15338,33.99288
slice_21_img_043.npy,21,43,LE07_146036_20090814,80.31775,33.9939
slice_21_img_044.npy,21,44,LE07_146036_20090814,80.48213,33.9947
slice_21_img_045.npy,21,45,LE07_146036_20090814,78.17761,34.10027
slice_21_img_046.npy,21,46,LE07_146036_20090814,78.34202,34.10394
slice_21_img_047.npy,21,47,LE07_146036_20090814,78.50646,34.10739
slice_21_img_048.npy,21,48,LE07_146036_20090814,78.67092,34.11062
slice_21_img_049.npy,21,49,LE07_146036_20090814,78.83541,34.11363
slice_21_img_050.npy,21,50,LE07_146036_20090814,78.99992,34.11642
slice_21_img_051.npy,21,51,LE07_146036_20090814,79.16446,34.119
slice_21_img_052.npy,21,52,LE07_146036_20090814,79.32901,34.12134
slice_21_img_053.npy,21,53,LE07_146036_20090814,79.49358,34.12347
slice_21_img_054.npy,21,54,LE07_146036_20090814,79.65817,34.12538
slice_21_img_055.npy,21,55,LE07_146036_20090814,79.82278,34.12707
slice_21_img_056.npy,21,56,LE07_146036_20090814,79.98739,34.12854
slice_21_img_057.npy,21,57,LE07_146036_20090814,80.15202,34.12979
slice_21_img_058.npy,21,58,LE07_146036_20090814,80.31665,34.13081
slice_21_img_059.npy,21,59,LE07_146036_20090814,80.4813,34.13162
slice_21_img_060.npy,21,60,LE07_146036_20090814,78.17305,34.23703
slice_21_img_061.npy,21,61,LE07_146036_20090814,78.33773,34.24072
slice_21_img_062.npy,21,62,LE07_146036_20090814,78.50243,34.24419
slice_21_img_063.npy,21,63,LE07_146036_20090814,78.66716,34.24743
slice_21_img_064.npy,21,64,LE07_146036_20090814,78.83191,34.25046
slice_21_img_065.npy,21,65,LE07_146036_20090814,78.99669,34.25326
slice_21_img_066.npy,21,66,LE07_146036_20090814,79.16149,34.25585
slice_21_img_067.npy,21,67,LE07_146036_20090814,79.32631,34.25821
slice_21_img_068.npy,21,68,LE07_146036_20090814,79.49115,34.26035
slice_21_img_069.npy,21,69,LE07_146036_20090814,79.656,34.26227
slice_21_img_070.npy,21,70,LE07_146036_20090814,79.82087,34.26396
slice_21_img_071.npy,21,71,LE07_146036_20090814,79.98575,34.26544
slice_21_img_072.npy,21,72,LE07_146036_20090814,80.15065,34.26669
slice_21_img_073.npy,21,73,LE07_146036_20090814,80.31555,34.26773
slice_21_img_074.npy,21,74,LE07_146036_20090814,80.48046,34.26854
slice_21_img_075.npy,21,75,LE07_146036_20090814,78.16846,34.37378
slice_21_img_076.npy,21,76,LE07_146036_20090814,78.3334,34.37749
slice_21_img_077.npy,21,77,LE07_146036_20090814,78.49837,34.38097
slice_21_img_078.npy,21,78,LE07_146036_20090814,78.66337,34.38424
slice_21_img_079.npy,21,79,LE07_146036_20090814,78.82839,34.38728
slice_21_img_080.npy,21,80,LE07_146036_20090814,78.99343,34.3901
slice_21_img_081.npy,21,81,LE07_146036_20090814,79.1585,34.39269
slice_21_img_082.npy,21,82,LE07_146036_20090814,79.32359,34.39507
slice_21_img_083.npy,21,83,LE07_146036_20090814,79.48869,34.39722
slice_21_img_084.npy,21,84,LE07_146036_20090814,79.65382,34.39915
slice_21_img_085.npy,21,85,LE07_146036_20090814,79.81895,34.40085
slice_21_img_086.npy,21,86,LE07_146036_20090814,79.9841,34.40234
slice_21_img_087.npy,21,87,LE07_146036_20090814,80.14927,34.4036
slice_21_img_088.npy,21,88,LE07_146036_20090814,80.31444,34.40463
slice_21_img_089.npy,21,89,LE07_146036_20090814,80.47961,34.40545
slice_21_img_090.npy,21,90,LE07_146036_20090814,78.16384,34.51053
slice_21_img_091.npy,21,91,LE07_146036_20090814,78.32905,34.51426
slice_21_img_092.npy,21,92,LE07_146036_20090814,78.49429,34.51776
slice_21_img_093.npy,21,93,LE07_146036_20090814,78.65955,34.52104
slice_21_img_094.npy,21,94,LE07_146036_20090814,78.82484,34.5241
slice_21_img_095.npy,21,95,LE07_146036_20090814,78.99016,34.52693
slice_21_img_096.npy,21,96,LE07_146036_20090814,79.15549,34.52954
slice_21_img_097.npy,21,97,LE07_146036_20090814,79.32085,34.53193
slice_21_img_098.npy,21,98,LE07_146036_20090814,79.48623,34.53409
slice_21_img_099.npy,21,99,LE07_146036_20090814,79.65162,34.53603
slice_21_img_100.npy,21,100,LE07_146036_20090814,79.81702,34.53774
slice_21_img_101.npy,21,101,LE07_146036_20090814,79.98244,34.53923
slice_21_img_102.npy,21,102,LE07_146036_20090814,80.14788,34.5405
slice_21_img_103.npy,21,103,LE07_146036_20090814,80.31332,34.54154
slice_21_img_104.npy,21,104,LE07_146036_20090814,80.47876,34.54236
slice_21_img_105.npy,21,105,LE07_146036_20090814,78.15919,34.64727
slice_21_img_106.npy,21,106,LE07_146036_20090814,78.32467,34.65102
slice_21_img_107.npy,21,107,LE07_146036_20090814,78.49018,34.65454
slice_21_img_108.npy,21,108,LE07_146036_20090814,78.65571,34.65784
slice_21_img_109.npy,21,109,LE07_146036_20090814,78.82127,34.66091
slice_21_img_110.npy,21,110,LE07_146036_20090814,78.98686,34.66376
slice_21_img_111.npy,21,111,LE07_146036_20090814,79.15246,34.66638
slice_21_img_112.npy,21,112,LE07_146036_20090814,79.31809,34.66878
slice_21_img_113.npy,21,113,LE07_146036_20090814,79.48374,34.67095
slice_21_img_114.npy,21,114,LE07_146036_20090814,79.6494,34.6729
slice_21_img_115.npy,21,115,LE07_146036_20090814,79.81508,34.67462
slice_21_img_116.npy,21,116,LE07_146036_20090814,79.98077,34.67612
slice_21_img_117.npy,21,117,LE07_146036_20090814,80.14648,34.6774
slice_21_img_118.npy,21,118,LE07_146036_20090814,80.31219,34.67844
slice_21_img_119.npy,21,119,LE07_146036_20090814,80.47791,34.67927
slice_21_img_120.npy,21,120,LE07_146036_20090814,78.15451,34.78401
slice_21_img_121.npy,21,121,LE07_146036_20090814,78.32026,34.78778
slice_21_img_122.npy,21,122,LE07_146036_20090814,78.48604,34.79132
slice_21_img_123.npy,21,123,LE07_146036_20090814,78.65184,34.79463
slice_21_img_124.npy,21,124,LE07_146036_20090814,78.81768,34.79772
slice_21_img_125.npy,21,125,LE07_146036_20090814,78.98354,34.80058
slice_21_img_126.npy,21,126,LE07_146036_20090814,79.14942,34.80322
slice_21_img_127.npy,21,127,LE07_146036_20090814,79.31532,34.80563
slice_21_img_128.npy,21,128,LE07_146036_20090814,79.48124,34.80781
slice_21_img_129.npy,21,129,LE07_146036_20090814,79.64717,34.80977
slice_21_img_130.npy,21,130,LE07_146036_20090814,79.81312,34.8115
slice_21_img_131.npy,21,131,LE07_146036_20090814,79.97909,34.81301
slice_21_img_132.npy,21,132,LE07_146036_20090814,80.14507,34.81429
slice_21_img_133.npy,21,133,LE07_146036_20090814,80.31105,34.81534
slice_21_img_134.npy,21,134,LE07_146036_20090814,80.47705,34.81617
slice_21_img_135.npy,21,135,LE07_146036_20090814,78.14979,34.92075
slice_21_img_136.npy,21,136,LE07_146036_20090814,78.31582,34.92454
slice_21_img_137.npy,21,137,LE07_146036_20090814,78.48187,34.92809
slice_21_img_138.npy,21,138,LE07_146036_20090814,78.64795,34.93142
slice_21_img_139.npy,21,139,LE07_146036_20090814,78.81406,34.93453
slice_21_img_140.npy,21,140,LE07_146036_20090814,78.98019,34.9374
slice_21_img_141.npy,21,141,LE07_146036_20090814,79.14635,34.94005
slice_21_img_142.npy,21,142,LE07_146036_20090814,79.31252,34.94248
slice_21_img_143.npy,21,143,LE07_146036_20090814,79.47872,34.94467
slice_21_img_144.npy,21,144,LE07_146036_20090814,79.64493,34.94664
slice_21_img_145.npy,21,145,LE07_146036_20090814,79.81116,34.94838
slice_21_img_146.npy,21,146,LE07_146036_20090814,79.9774,34.94989
slice_21_img_147.npy,21,147,LE07_146036_20090814,80.14365,34.95118
slice_21_img_148.npy,21,148,LE07_146036_20090814,80.30991,34.95224
slice_21_img_149.npy,21,149,LE07_146036_20090814,80.47618,34.95307
slice_21_img_150.npy,21,150,LE07_146036_20090814,78.14504,35.05749
slice_21_img_151.npy,21,151,LE07_146036_20090814,78.31134,35.06129
slice_21_img_152.npy,21,152,LE07_146036_20090814,78.47767,35.06486
slice_21_img_153.npy,21,153,LE07_146036_20090814,78.64403,35.06821
slice_21_img_154.npy,21,154,LE07_146036_20090814,78.81042,35.07133
slice_21_img_155.npy,21,155,LE07_146036_20090814,78.97682,35.07422
slice_21_img_156.npy,21,156,LE07_146036_20090814,79.14326,35.07689
slice_21_img_157.npy,21,157,LE07_146036_20090814,79.30971,35.07932
slice_21_img_158.npy,21,158,LE07_146036_20090814,79.47618,35.08153
slice_21_img_159.npy,21,159,LE07_146036_20090814,79.64267,35.08351
slice_21_img_160.npy,21,160,LE07_146036_20090814,79.80917,35.08525
slice_21_img_161.npy,21,161,LE07_146036_20090814,79.97569,35.08678
slice_21_img_162.npy,21,162,LE07_146036_20090814,80.14222,35.08807
slice_21_img_163.npy,21,163,LE07_146036_20090814,80.30876,35.08913
slice_21_img_164.npy,21,164,LE07_146036_20090814,80.4753,35.08997
slice_21_img_165.npy,21,165,LE07_146036_20090814,78.14027,35.19422
slice_21_img_166.npy,21,166,LE07_146036_20090814,78.30684,35.19804
slice_21_img_167.npy,21,167,LE07_146036_20090814,78.47345,35.20163
slice_21_img_168.npy,21,168,LE07_146036_20090814,78.64008,35.205
slice_21_img_169.npy,21,169,LE07_146036_20090814,78.80675,35.20813
slice_21_img_170.npy,21,170,LE07_146036_20090814,78.97343,35.21104
slice_21_img_171.npy,21,171,LE07_146036_20090814,79.14014,35.21371
slice_21_img_172.npy,21,172,LE07_146036_20090814,79.30688,35.21616
slice_21_img_173.npy,21,173,LE07_146036_20090814,79.47363,35.21838
slice_21_img_174.npy,21,174,LE07_146036_20090814,79.64039,35.22037
slice_21_img_175.npy,21,175,LE07_146036_20090814,79.80718,35.22213
slice_21_img_176.npy,21,176,LE07_146036_20090814,79.97397,35.22365
slice_21_img_177.npy,21,177,LE07_146036_20090814,80.14078,35.22495
slice_21_img_178.npy,21,178,LE07_146036_20090814,80.3076,35.22602
slice_21_img_179.npy,21,179,LE07_146036_20090814,80.47442,35.22686
slice_21_img_180.npy,21,180,LE07_146036_20090814,78.13545,35.33094
slice_21_img_181.npy,21,181,LE07_146036_20090814,78.30231,35.33478
slice_21_img_182.npy,21,182,LE07_146036_20090814,78.4692,35.3384
slice_21_img_183.npy,21,183,LE07_146036_20090814,78.63611,35.34178
slice_21_img_184.npy,21,184,LE07_146036_20090814,78.80305,35.34493
slice_21_img_185.npy,21,185,LE07_146036_20090814,78.97002,35.34785
slice_21_img_186.npy,21,186,LE07_146036_20090814,79.13701,35.35054
slice_21_img_187.npy,21,187,LE07_146036_20090814,79.30402,35.353
slice_21_img_188.npy,21,188,LE07_146036_20090814,79.47105,35.35523
slice_21_img_189.npy,21,189,LE07_146036_20090814,79.6381,35.35723
slice_21_img_190.npy,21,190,LE07_146036_20090814,79.80517,35.35899
slice_21_img_191.npy,21,191,LE07_146036_20090814,79.97224,35.36053
slice_21_img_192.npy,21,192,LE07_146036_20090814,80.13933,35.36183
slice_21_img_193.npy,21,193,LE07_146036_20090814,80.30643,35.36291
slice_21_img_194.npy,21,194,LE07_146036_20090814,80.47354,35.36375
slice_21_img_195.npy,21,195,LE07_146036_20090814,78.13061,35.46767
slice_21_img_196.npy,21,196,LE07_146036_20090814,78.29775,35.47153
slice_21_img_197.npy,21,197,LE07_146036_20090814,78.46492,35.47516
slice_21_img_198.npy,21,198,LE07_146036_20090814,78.63211,35.47855
slice_21_img_199.npy,21,199,LE07_146036_20090814,78.79934,35.48172
slice_21_img_200.npy,21,200,LE07_146036_20090814,78.96659,35.48466
slice_21_img_201.npy,21,201,LE07_146036_20090814,79.13386,35.48736
slice_21_img_202.npy,21,202,LE07_146036_20090814,79.30115,35.48983
slice_21_img_203.npy,21,203,LE07_146036_20090814,79.46847,35.49207
slice_21_img_204.npy,21,204,LE07_146036_20090814,79.6358,35.49408
slice_21_img_205.npy,21,205,LE07_146036_20090814,79.80314,35.49586
slice_21_img_206.npy,21,206,LE07_146036_20090814,79.9705,35.4974
slice_21_img_207.npy,21,207,LE07_146036_20090814,80.13787,35.49871
slice_21_img_208.npy,21,208,LE07_146036_20090814,80.30526,35.49979
slice_21_img_209.npy,21,209,LE07_146036_20090814,80.47265,35.50064
slice_22_img_000.npy,22,0,LE07_140041_20071221,85.67948,26.5382
slice_22_img_001.npy,22,1,LE07_140041_20071221,85.83184,26.53953
slice_22_img_002.npy,22,2,LE07_140041_20071221,85.98422,26.54069
slice_22_img_003.npy,22,3,LE07_140041_20071221,86.13661,26.5417
slice_22_img_004.npy,22,4,LE07_140041_20071221,86.289,26.54254
slice_22_img_005.npy,22,5,LE07_140041_20071221,86.4414,26.54322
slice_22_img_006.npy,22,6,LE07_140041_20071221,86.5938,26.54373
slice_22_img_007.npy,22,7,LE07_140041_20071221,86.74621,26.54409
slice_22_img_008.npy,22,8,LE07_140041_20071221,86.89862,26.54428
slice_22_img_009.npy,22,9,LE07_140041_20071221,87.05103,26.5443
slice_22_img_010.npy,22,10,LE07_140041_20071221,87.20344,26.54417
slice_22_img_011.npy,22,11,LE07_140041_20071221,87.35585,26.54387
slice_22_img_012.npy,22,12,LE07_140041_20071221,87.50826,26.54341
slice_22_img_013.npy,22,13,LE07_140041_20071221,87.66066,26.54278
slice_22_img_014.npy,22,14,LE07_140041_20071221,87.81305,26.54199
slice_22_img_015.npy,22,15,LE07_140041_20071221,85.6779,26.67524
slice_22_img_016.npy,22,16,LE07_140041_20071221,85.83045,26.67658
slice_22_img_017.npy,22,17,LE07_140041_20071221,85.98301,26.67775
slice_22_img_018.npy,22,18,LE07_140041_20071221,86.13558,26.67876
slice_22_img_019.npy,22,19,LE07_140041_20071221,86.28815,26.67961
slice_22_img_020.npy,22,20,LE07_140041_20071221,86.44073,26.68029
slice_22_img_021.npy,22,21,LE07_140041_20071221,86.59332,26.68081
slice_22_img_022.npy,22,22,LE07_140041_20071221,86.74591,26.68117
slice_22_img_023.npy,22,23,LE07_140041_20071221,86.8985,26.68136
slice_22_img_024.npy,22,24,LE07_140041_20071221,87.05109,26.68138
slice_22_img_025.npy,22,25,LE07_140041_20071221,87.20369,26.68125
slice_22_img_026.npy,22,26,LE07_140041_20071221,87.35628,26.68095
slice_22_img_027.npy,22,27,LE07_140041_20071221,87.50886,26.68048
slice_22_img_028.npy,22,28,LE07_140041_20071221,87.66145,26.67985
slice_22_img_029.npy,22,29,LE07_140041_20071221,87.81402,26.67906
slice_22_img_030.npy,22,30,LE07_140041_20071221,85.67632,26.81228
slice_22_img_031.npy,22,31,LE07_140041_20071221,85.82905,26.81363
slice_22_img_032.npy,22,32,LE07_140041_20071221,85.98179,26.81481
slice_22_img_033.npy,22,33,LE07_140041_20071221,86.13454,26.81583
slice_22_img_034.npy,22,34,LE07_140041_20071221,86.2873,26.81668
slice_22_img_035.npy,22,35,LE07_140041_20071221,86.44006,26.81736
slice_22_img_036.npy,22,36,LE07_140041_20071221,86.59283,26.81789
slice_22_img_037.npy,22,37,LE07_140041_20071221,86.7456,26.81824
slice_22_img_038.npy,22,38,LE07_140041_20071221,86.89838,26.81844
slice_22_img_039.npy,22,39,LE07_140041_20071221,87.05115,26.81846
slice_22_img_040.npy,22,40,LE07_140041_20071221,87.20393,26.81832
slice_22_img_041.npy,22,41,LE07_140041_20071221,87.3567,26.81802
slice_22_img_042.npy,22,42,LE07_140041_20071221,87.50947,26.81755
slice_22_img_043.npy,22,43,LE07_140041_20071221,87.66224,26.81692
slice_22_img_044.npy,22,44,LE07_140041_20071221,87.815,26.81613
slice_22_img_045.npy,22,45,LE07_140041_20071221,85.67472,26.94932
slice_22_img_046.npy,22,46,LE07_140041_20071221,85.82763,26.95068
slice_22_img_047.npy,22,47,LE07_140041_20071221,85.98056,26.95186
slice_22_img_048.npy,22,48,LE07_140041_20071221,86.1335,26.95289
slice_22_img_049.npy,22,49,LE07_140041_20071221,86.28644,26.95374
slice_22_img_050.npy,22,50,LE07_140041_20071221,86.43939,26.95443
slice_22_img_051.npy,22,51,LE07_140041_20071221,86.59234,26.95496
slice_22_img_052.npy,22,52,LE07_140041_20071221,86.7453,26.95532
slice_22_img_053.npy,22,53,LE07_140041_20071221,86.89826,26.95551
slice_22_img_054.npy,22,54,LE07_140041_20071221,87.05122,26.95554
slice_22_img_055.npy,22,55,LE07_140041_20071221,87.20418,26.9554
slice_22_img_056.npy,22,56,LE07_140041_20071221,87.35713,26.9551
slice_22_img_057.npy,22,57,LE07_140041_20071221,87.51009,26.95463
slice_22_img_058.npy,22,58,LE07_140041_20071221,87.66304,26.95399
slice_22_img_059.npy,22,59,LE07_140041_20071221,87.81598,26.95319
slice_22_img_060.npy,22,60,LE07_140041_20071221,85.67311,27.08636
slice_22_img_061.npy,22,61,LE07_140041_20071221,85.82621,27.08772
slice_22_img_062.npy,22,62,LE07_140041_20071221,85.97932,27.08891
slice_22_img_063.npy,22,63,LE07_140041_20071221,86.13244,27.08994
slice_22_img_064.npy,22,64,LE07_140041_20071221,86.28557,27.0908
slice_22_img_065.npy,22,65,LE07_140041_20071221,86.43871,27.0915
slice_22_img_066.npy,22,66,LE07_140041_20071221,86.59185,27.09203
slice_22_img_067.npy,22,67,LE07_140041_20071221,86.74499,27.09239
slice_22_img_068.npy,22,68,LE07_140041_20071221,86.89813,27.09258
slice_22_img_069.npy,22,69,LE07_140041_20071221,87.05128,27.09261
slice_22_img_070.npy,22,70,LE07_140041_20071221,87.20442,27.09247
slice_22_img_071.npy,22,71,LE07_140041_20071221,87.35757,27.09217
slice_22_img_072.npy,22,72,LE07_140041_20071221,87.51071,27.09169
slice_22_img_073.npy,22,73,LE07_140041_20071221,87.66384,27.09105
slice_22_img_074.npy,22,74,LE07_140041_20071221,87.81698,27.09025
slice_22_img_075.npy,22,75,LE07_140041_20071221,85.67149,27.22339
slice_22_img_076.npy,22,76,LE07_140041_20071221,85.82478,27.22476
slice_22_img_077.npy,22,77,LE07_140041_20071221,85.97808,27.22596
slice_22_img_078.npy,22,78,LE07_140041_20071221,86.13138,27.227
slice_22_img_079.npy,22,79,LE07_140041_20071221,86.2847,27.22786
slice_22_img_080.npy,22,80,LE07_140041_20071221,86.43802,27.22856
slice_22_img_081.npy,22,81,LE07_140041_20071221,86.59135,27.22909
slice_22_img_082.npy,22,82,LE07_140041_20071221,86.74468,27.22946
slice_22_img_083.npy,22,83,LE07_140041_20071221,86.89801,27.22965
slice_22_img_084.npy,22,84,LE07_140041_20071221,87.05134,27.22968
slice_22_img_085.npy,22,85,LE07_140041_20071221,87.20467,27.22954
slice_22_img_086.npy,22,86,LE07_140041_20071221,87.358,27.22923
slice_22_img_087.npy,22,87,LE07_140041_20071221,87.51133,27.22876
slice_22_img_088.npy,22,88,LE07_140041_20071221,87.66466,27.22811
slice_22_img_089.npy,22,89,LE07_140041_20071221,87.81797,27.2273
slice_22_img_090.npy,22,90,LE07_140041_20071221,85.66986,27.36042
slice_22_img_091.npy,22,91,LE07_140041_20071221,85.82333,27.3618
slice_22_img_092.npy,22,92,LE07_140041_20071221,85.97682,27.36301
slice_22_img_093.npy,22,93,LE07_140041_20071221,86.13032,27.36405
slice_22_img_094.npy,22,94,LE07_140041_20071221,86.28382,27.36492
slice_22_img_095.npy,22,95,LE07_140041_20071221,86.43733,27.36562
slice_22_img_096.npy,22,96,LE07_140041_20071221,86.59084,27.36616
slice_22_img_097.npy,22,97,LE07_140041_20071221,86.74436,27.36652
slice_22_img_098.npy,22,98,LE07_140041_20071221,86.89788,27.36672
slice_22_img_099.npy,22,99,LE07_140041_20071221,87.0514,27.36675
slice_22_img_100.npy,22,100,LE07_140041_20071221,87.20493,27.36661
slice_22_img_101.npy,22,101,LE07_140041_20071221,87.35844,27.3663
slice_22_img_102.npy,22,102,LE07_140041_20071221,87.51196,27.36582
slice_22_img_103.npy,22,103,LE07_140041_20071221,87.66547,27.36517
slice_22_img_104.npy,22,104,LE07_140041_20071221,87.81898,27.36436
slice_22_img_105.npy,22,105,LE07_140041_20071221,85.66821,27.49745
slice_22_img_106.npy,22,106,LE07_140041_20071221,85.82188,27.49884
slice_22_img_107.npy,22,107,LE07_140041_20071221,85.97556,27.50005
slice_22_img_108.npy,22,108,LE07_140041_20071221,86.12924,27.5011
slice_22_img_109.npy,22,109,LE07_140041_20071221,86.28293,27.50198
slice_22_img_110.npy,22,110,LE07_140041_20071221,86.43663,27.50268
slice_22_img_111.npy,22,111,LE07_140041_20071221,86.59034,27.50322
slice_22_img_112.npy,22,112,LE07_140041_20071221,86.74405,27.50359
slice_22_img_113.npy,22,113,LE07_140041_20071221,86.89776,27.50379
slice_22_img_114.npy,22,114,LE07_140041_20071221,87.05147,27.50381
slice_22_img_115.npy,22,115,LE07_140041_20071221,87.20518,27.50367
slice_22_img_116.npy,22,116,LE07_140041_20071221,87.35889,27.50336
slice_22_img_117.npy,22,117,LE07_140041_20071221,87.51259,27.50288
slice_22_img_118.npy,22,118,LE07_140041_20071221,87.66629,27.50223
slice_22_img_119.npy,22,119,LE07_140041_20071221,87.81999,27.50141
slice_22_img_120.npy,22,120,LE07_140041_20071221,85.66656,27.63447
slice_22_img_121.npy,22,121,LE07_140041_20071221,85.82041,27.63587
slice_22_img_122.npy,22,122,LE07_140041_20071221,85.97428,27.63709
slice_22_img_123.npy,22,123,LE07_140041_20071221,86.12816,27.63815
slice_22_img_124.npy,22,124,LE07_140041_20071221,86.28204,27.63903
slice_22_img_125.npy,22,125,LE07_140041_20071221,86.43593,27.63974
slice_22_img_126.npy,22,126,LE07_140041_20071221,86.58983,27.64028
slice_22_img_127.npy,22,127,LE07_140041_20071221,86.74373,27.64065
slice_22_img_128.npy,22,128,LE07_140041_20071221,86.89763,27.64085
slice_22_img_129.npy,22,129,LE07_140041_20071221,87.05153,27.64088
slice_22_img_130.npy,22,130,LE07_140041_20071221,87.20543,27.64073
slice_22_img_131.npy,22,131,LE07_140041_20071221,87.35933,27.64042
slice_22_img_132.npy,22,132,LE07_140041_20071221,87.51323,27.63994
slice_22_img_133.npy,22,133,LE07_140041_20071221,87.66712,27.63928
slice_22_img_134.npy,22,134,LE07_140041_20071221,87.82101,27.63846
slice_22_img_135.npy,22,135,LE07_140041_20071221,85.66489,27.7715
slice_22_img_136.npy,22,136,LE07_140041_20071221,85.81894,27.7729
slice_22_img_137.npy,22,137,LE07_140041_20071221,85.973,27.77413
slice_22_img_138.npy,22,138,LE07_140041_20071221,86.12707,27.77519
slice_22_img_139.npy,22,139,LE07_140041_20071221,86.28115,27.77608
slice_22_img_140.npy,22,140,LE07_140041_20071221,86.43523,27.77679
slice_22_img_141.npy,22,141,LE07_140041_20071221,86.58932,27.77733
slice_22_img_142.npy,22,142,LE07_140041_20071221,86.74341,27.77771
slice_22_img_143.npy,22,143,LE07_140041_20071221,86.8975,27.77791
slice_22_img_144.npy,22,144,LE07_140041_20071221,87.0516,27.77794
slice_22_img_145.npy,22,145,LE07_140041_20071221,87.20569,27.77779
slice_22_img_146.npy,22,146,LE07_140041_20071221,87.35978,27.77748
slice_22_img_147.npy,22,147,LE07_140041_20071221,87.51387,27.77699
slice_22_img_148.npy,22,148,LE07_140041_20071221,87.66796,27.77633
slice_22_img_149.npy,22,149,LE07_140041_20071221,87.82204,27.7755
slice_22_img_150.npy,22,150,LE07_140041_20071221,85.66321,27.90852
slice_22_img_151.npy,22,151,LE07_140041_20071221,85.81745,27.90993
slice_22_img_152.npy,22,152,LE07_140041_20071221,85.97171,27.91116
slice_22_img_153.npy,22,153,LE07_140041_20071221,86.12597,27.91223
slice_22_img_154.npy,22,154,LE07_140041_20071221,86.28024,27.91312
slice_22_img_155.npy,22,155,LE07_140041_20071221,86.43452,27.91384
slice_22_img_156.npy,22,156,LE07_140041_20071221,86.5888,27.91439
slice_22_img_157.npy,22,157,LE07_140041_20071221,86.74309,27.91476
slice_22_img_158.npy,22,158,LE07_140041_20071221,86.89737,27.91496
slice_22_img_159.npy,22,159,LE07_140041_20071221,87.05166,27.91499
slice_22_img_160.npy,22,160,LE07_140041_20071221,87.20595,27.91485
slice_22_img_161.npy,22,161,LE07_140041_20071221,87.36024,27.91453
slice_22_img_162.npy,22,162,LE07_140041_20071221,87.51452,27.91404
