img,zone,slice,scene,lon,lat,glacier_px,debris_px,finite_frac_ch0,finite_frac_ch13
slice_24_img_156.npy,val,24,LE07_147037_20060930,77.28534,33.67528,27353,6248,1.0,1.0
slice_24_img_157.npy,val,24,LE07_147037_20060930,77.44898,33.67215,65175,6216,1.0,1.0
slice_24_img_158.npy,val,24,LE07_147037_20060930,77.61259,33.6688,60057,268,1.0,1.0
slice_24_img_159.npy,val,24,LE07_147037_20060930,77.77617,33.66523,27317,353,1.0,1.0
slice_24_img_160.npy,val,24,LE07_147037_20060930,77.93972,33.66144,6895,0,1.0,1.0
slice_24_img_161.npy,dropped_straddler,24,LE07_147037_20060930,78.10324,33.65744,7093,0,1.0,1.0
slice_24_img_162.npy,buffer_removed,24,LE07_147037_20060930,78.26673,33.65323,4450,0,0.9974,1.0
slice_24_img_164.npy,invalid,24,LE07_147037_20060930,78.5936,33.64415,0,0,0.0,1.0
slice_24_img_166.npy,train,24,LE07_147037_20060930,76.46916,33.8246,105,0,1.0,1.0
slice_24_img_167.npy,buffer_removed,24,LE07_147037_20060930,76.63316,33.82254,25380,7003,1.0,1.0
slice_24_img_168.npy,dropped_straddler,24,LE07_147037_20060930,76.79715,33.82026,33225,7712,1.0,1.0
slice_24_img_169.npy,val,24,LE07_147037_20060930,76.96111,33.81776,9692,2570,1.0,1.0
slice_24_img_170.npy,val,24,LE07_147037_20060930,77.12505,33.81504,7881,0,1.0,1.0
slice_24_img_171.npy,val,24,LE07_147037_20060930,77.28897,33.81211,52811,13784,1.0,1.0
slice_24_img_172.npy,val,24,LE07_147037_20060930,77.45287,33.80896,133338,6687,1.0,1.0
slice_24_img_173.npy,val,24,LE07_147037_20060930,77.61674,33.80559,25085,3720,1.0,1.0
slice_24_img_174.npy,val,24,LE07_147037_20060930,77.78058,33.802,25022,241,1.0,1.0
slice_24_img_175.npy,val,24,LE07_147037_20060930,77.94439,33.7982,26731,0,1.0,1.0
slice_24_img_176.npy,dropped_straddler,24,LE07_147037_20060930,78.10817,33.79417,13959,0,1.0,1.0
slice_24_img_177.npy,buffer_removed,24,LE07_147037_20060930,78.27192,33.78994,16337,0,0.8606,1.0
slice_24_img_180.npy,invalid,24,LE07_147037_20060930,76.30723,33.96334,0,0,0.0048,1.0
slice_24_img_182.npy,invalid,24,LE07_147037_20060930,76.63578,33.95941,0,0,0.258,1.0
slice_24_img_183.npy,dropped_straddler,24,LE07_147037_20060930,76.80002,33.95712,6024,2135,0.4054,1.0
slice_24_img_184.npy,val,24,LE07_147037_20060930,76.96425,33.95461,20669,5554,0.5528,1.0
slice_24_img_185.npy,val,24,LE07_147037_20060930,77.12845,33.95188,18154,3710,0.7002,1.0
slice_24_img_186.npy,val,24,LE07_147037_20060930,77.29263,33.94893,14948,534,0.8476,1.0
slice_24_img_187.npy,val,24,LE07_147037_20060930,77.45679,33.94576,145067,3524,0.9787,1.0
slice_24_img_188.npy,val,24,LE07_147037_20060930,77.62092,33.94237,39217,5742,1.0,1.0
slice_24_img_189.npy,val,24,LE07_147037_20060930,77.78502,33.93877,18060,1038,1.0,1.0
slice_24_img_190.npy,val,24,LE07_147037_20060930,77.94909,33.93494,1308,0,1.0,1.0
slice_24_img_191.npy,dropped_straddler,24,LE07_147037_20060930,78.11314,33.9309,15470,0,1.0,1.0
slice_24_img_192.npy,buffer_removed,24,LE07_147037_20060930,78.27714,33.92664,26838,0,0.6583,1.0
slice_24_img_193.npy,invalid,24,LE07_147037_20060930,78.44111,33.92216,0,0,0.0,0.8687
slice_25_img_000.npy,invalid,25,LE07_150034_20050916,72.84881,36.56025,0,0,0.0,0.0
slice_25_img_001.npy,invalid,25,LE07_150034_20050916,73.01836,36.56319,0,0,0.0,0.0
slice_25_img_002.npy,invalid,25,LE07_150034_20050916,73.18794,36.56589,0,0,0.0,0.0
slice_25_img_006.npy,invalid,25,LE07_150034_20050916,73.86642,36.57428,0,0,0.0,0.0
slice_25_img_008.npy,invalid,25,LE07_150034_20050916,74.20576,36.57702,0,0,0.0,0.0
slice_25_img_009.npy,invalid,25,LE07_150034_20050916,74.37544,36.57803,0,0,0.0,0.0
slice_25_img_013.npy,invalid,25,LE07_150034_20050916,75.05422,36.57965,0,0,0.0,0.0
slice_25_img_020.npy,invalid,25,LE07_150034_20050916,73.69447,36.70937,0,0,0.0,0.0
slice_25_img_026.npy,invalid,25,LE07_150034_20050916,74.71432,36.71619,0,0,0.0,0.0
slice_25_img_027.npy,invalid,25,LE07_150034_20050916,74.88432,36.71647,0,0,0.0,0.0
slice_25_img_028.npy,invalid,25,LE07_150034_20050916,75.05432,36.71652,0,0,0.0,0.0
slice_25_img_044.npy,invalid,25,LE07_150034_20050916,75.22472,36.85318,0,0,0.0,0.0
slice_25_img_053.npy,invalid,25,LE07_150034_20050916,74.20151,36.98757,0,0,0.0,0.0
slice_25_img_056.npy,invalid,25,LE07_150034_20050916,74.7133,36.98991,0,0,0.0,0.0
slice_25_img_058.npy,invalid,25,LE07_150034_20050916,75.05451,36.99024,0,0,0.0,0.0
slice_25_img_060.npy,invalid,25,LE07_150034_20050916,72.83343,37.10731,0,0,0.0,0.0
slice_25_img_062.npy,invalid,25,LE07_150034_20050916,73.17498,37.11306,0,0,0.0,0.0
slice_25_img_065.npy,invalid,25,LE07_150034_20050916,73.68745,37.11984,0,0,0.0,0.0
slice_25_img_066.npy,invalid,25,LE07_150034_20050916,73.85831,37.12161,0,0,0.0,0.0
slice_25_img_067.npy,invalid,25,LE07_150034_20050916,74.02919,37.12314,0,0,0.0,0.0
slice_25_img_074.npy,invalid,25,LE07_150034_20050916,75.22552,37.1269,0,0,0.0,0.0
slice_25_img_082.npy,invalid,25,LE07_150034_20050916,74.02744,37.25997,0,0,0.0,0.0
slice_25_img_083.npy,invalid,25,LE07_150034_20050916,74.19863,37.26125,0,0,0.0,0.0
slice_25_img_084.npy,invalid,25,LE07_150034_20050916,74.36983,37.26229,0,0,0.0,0.0
slice_25_img_085.npy,invalid,25,LE07_150034_20050916,74.54105,37.26307,0,0,0.0,0.0
slice_25_img_086.npy,invalid,25,LE07_150034_20050916,74.71226,37.26361,0,0,0.0,0.0
slice_25_img_093.npy,invalid,25,LE07_150034_20050916,73.33979,37.38916,0,0,0.0,0.0
slice_25_img_097.npy,invalid,25,LE07_150034_20050916,74.02567,37.3968,0,0,0.0,0.0
slice_25_img_109.npy,test,25,LE07_150034_20050916,73.50852,37.52824,66,0,0.8671,0.8671
slice_25_img_110.npy,test,25,LE07_150034_20050916,73.68029,37.53029,1151,0,0.5252,0.5252
slice_25_img_112.npy,invalid,25,LE07_150034_20050916,74.02389,37.53363,0,0,0.0,0.0
slice_25_img_114.npy,test,25,LE07_150034_20050916,74.36754,37.53597,5450,0,0.3193,0.3193
slice_25_img_117.npy,invalid,25,LE07_150034_20050916,74.88306,37.5376,0,0,0.0,0.0
slice_25_img_118.npy,invalid,25,LE07_150034_20050916,75.05491,37.53765,0,0,0.0,0.0
slice_25_img_122.npy,test,25,LE07_150034_20050916,73.16166,37.66018,3935,0,0.9905,0.9905
slice_25_img_123.npy,test,25,LE07_150034_20050916,73.33371,37.66273,26650,0,1.0,1.0
slice_25_img_124.npy,test,25,LE07_150034_20050916,73.50578,37.66504,50458,2713,0.9977,0.9977
slice_25_img_125.npy,test,25,LE07_150034_20050916,73.67788,37.66709,15292,526,0.4227,0.4227
slice_25_img_126.npy,invalid,25,LE07_150034_20050916,73.84998,37.6689,8195,0,0.2788,0.2788
slice_25_img_127.npy,test,25,LE07_150034_20050916,74.0221,37.67045,12656,0,0.6197,0.6197
slice_25_img_128.npy,test,25,LE07_150034_20050916,74.19424,37.67175,11413,0,0.9002,0.9002
slice_25_img_129.npy,test,25,LE07_150034_20050916,74.36638,37.6728,1529,0,1.0,1.0
slice_25_img_130.npy,test,25,LE07_150034_20050916,74.53853,37.6736,23368,189,0.9199,0.9199
slice_25_img_131.npy,dropped_straddler,25,LE07_150034_20050916,74.71069,37.67415,19487,950,0.6486,0.6486
slice_25_img_132.npy,invalid,25,LE07_150034_20050916,74.88285,37.67445,5526,0,0.1882,0.1882
slice_25_img_135.npy,buffer_removed,25,LE07_150034_20050916,72.81361,37.79105,2054,0,0.3342,0.978
slice_25_img_136.npy,dropped_straddler,25,LE07_150034_20050916,72.98593,37.79413,16876,0,1.0,1.0
slice_25_img_137.npy,test,25,LE07_150034_20050916,73.15828,37.79695,107388,1112,1.0,1.0
slice_25_img_138.npy,test,25,LE07_150034_20050916,73.33064,37.79952,100506,446,1.0,1.0
slice_25_img_139.npy,test,25,LE07_150034_20050916,73.50303,37.80183,20512,0,1.0,1.0
slice_25_img_140.npy,test,25,LE07_150034_20050916,73.67544,37.8039,21685,0,1.0,1.0
slice_25_img_141.npy,test,25,LE07_150034_20050916,73.84786,37.80571,14847,0,1.0,1.0
slice_25_img_142.npy,test,25,LE07_150034_20050916,74.0203,37.80727,815,0,1.0,1.0
slice_25_img_143.npy,test,25,LE07_150034_20050916,74.19275,37.80858,64034,2292,1.0,1.0
slice_25_img_144.npy,test,25,LE07_150034_20050916,74.36521,37.80964,59861,1203,0.7767,0.7767
slice_25_img_145.npy,invalid,25,LE07_150034_20050916,74.53768,37.81044,2609,0,0.0331,0.0331
slice_25_img_147.npy,invalid,25,LE07_150034_20050916,74.88263,37.81129,1594,0,0.0129,0.0129
slice_25_img_150.npy,buffer_removed,25,LE07_150034_20050916,72.80957,37.92779,5278,421,0.5893,1.0
slice_25_img_151.npy,dropped_straddler,25,LE07_150034_20050916,72.98221,37.93088,19692,376,1.0,1.0
slice_25_img_152.npy,test,25,LE07_150034_20050916,73.15487,37.93371,33604,1499,1.0,1.0
slice_25_img_153.npy,test,25,LE07_150034_20050916,73.32755,37.9363,7449,709,1.0,1.0
slice_25_img_154.npy,test,25,LE07_150034_20050916,73.50026,37.93863,12781,0,1.0,1.0
slice_25_img_155.npy,test,25,LE07_150034_20050916,73.67299,37.9407,5579,55,1.0,1.0
slice_25_img_156.npy,test,25,LE07_150034_20050916,73.84573,37.94252,8314,0,1.0,1.0
slice_25_img_157.npy,test,25,LE07_150034_20050916,74.01849,37.94409,73979,0,1.0,1.0
slice_25_img_158.npy,test,25,LE07_150034_20050916,74.19126,37.9454,48386,0,1.0,1.0
slice_25_img_159.npy,test,25,LE07_150034_20050916,74.36404,37.94647,64311,156,1.0,1.0
slice_25_img_160.npy,test,25,LE07_150034_20050916,74.53682,37.94727,65010,0,0.7027,0.7027
slice_25_img_161.npy,dropped_straddler,25,LE07_150034_20050916,74.70962,37.94783,15726,0,0.588,0.588
slice_25_img_162.npy,invalid,25,LE07_150034_20050916,74.88241,37.94813,7023,0,0.165,0.165
slice_25_img_163.npy,invalid,25,LE07_150034_20050916,75.05521,37.94817,18,0,0.0442,0.2838
slice_25_img_165.npy,buffer_removed,25,LE07_150034_20050916,72.8055,38.06453,69451,2675,0.7021,1.0
slice_25_img_166.npy,dropped_straddler,25,LE07_150034_20050916,72.97845,38.06763,50412,5460,0.9937,1.0
slice_25_img_167.npy,test,25,LE07_150034_20050916,73.15144,38.07048,38215,911,1.0,1.0
slice_25_img_168.npy,test,25,LE07_150034_20050916,73.32444,38.07307,17226,2070,1.0,1.0
slice_25_img_169.npy,test,25,LE07_150034_20050916,73.49747,38.07541,31299,1507,1.0,1.0
slice_25_img_170.npy,test,25,LE07_150034_20050916,73.67052,38.0775,57919,317,1.0,1.0
slice_25_img_171.npy,test,25,LE07_150034_20050916,73.84358,38.07933,74416,1334,1.0,1.0
slice_25_img_172.npy,test,25,LE07_150034_20050916,74.01666,38.0809,63037,642,1.0,1.0
slice_25_img_173.npy,test,25,LE07_150034_20050916,74.18975,38.08223,82105,4143,1.0,1.0
slice_25_img_174.npy,test,25,LE07_150034_20050916,74.36285,38.08329,56631,133,1.0,1.0
slice_25_img_175.npy,test,25,LE07_150034_20050916,74.53596,38.0841,18975,0,1.0,1.0
slice_25_img_176.npy,dropped_straddler,25,LE07_150034_20050916,74.70908,38.08466,11873,0,1.0,1.0
slice_25_img_177.npy,buffer_removed,25,LE07_150034_20050916,74.88219,38.08496,49137,0,0.9242,0.9492
slice_25_img_178.npy,invalid,25,LE07_150034_20050916,75.05531,38.08501,476,0,0.0418,1.0
slice_25_img_181.npy,invalid,25,LE07_150034_20050916,72.97468,38.20438,731,695,0.0622,1.0
slice_25_img_182.npy,invalid,25,LE07_150034_20050916,73.14798,38.20724,9229,1369,0.2482,1.0
slice_25_img_183.npy,test,25,LE07_150034_20050916,73.32131,38.20985,58047,1580,0.4379,1.0
slice_25_img_184.npy,test,25,LE07_150034_20050916,73.49466,38.2122,74739,1197,0.6275,1.0
slice_25_img_185.npy,test,25,LE07_150034_20050916,73.66803,38.21429,134276,2927,0.8171,1.0
slice_25_img_186.npy,test,25,LE07_150034_20050916,73.84142,38.21613,166858,3083,0.9793,1.0
slice_25_img_187.npy,test,25,LE07_150034_20050916,74.01482,38.21772,49809,9380,1.0,1.0
slice_25_img_188.npy,test,25,LE07_150034_20050916,74.18824,38.21904,98812,12811,1.0,1.0
slice_25_img_189.npy,test,25,LE07_150034_20050916,74.36166,38.22011,67943,35258,1.0,1.0
slice_25_img_190.npy,test,25,LE07_150034_20050916,74.53509,38.22093,35439,1085,1.0,1.0
slice_25_img_191.npy,dropped_straddler,25,LE07_150034_20050916,74.70853,38.22149,2437,0,1.0,1.0
slice_25_img_192.npy,buffer_removed,25,LE07_150034_20050916,74.88197,38.22179,1375,0,0.7633,1.0
slice_25_img_199.npy,invalid,25,LE07_150034_20050916,73.49184,38.34898,0,0,0.0,1.0
slice_25_img_201.npy,invalid,25,LE07_150034_20050916,73.83924,38.35293,2878,0,0.0341,1.0
slice_25_img_202.npy,invalid,25,LE07_150034_20050916,74.01297,38.35452,3909,986,0.2081,1.0
slice_25_img_203.npy,test,25,LE07_150034_20050916,74.18671,38.35586,45670,2810,0.3977,1.0
slice_25_img_204.npy,test,25,LE07_150034_20050916,74.36046,38.35693,95680,2354,0.5873,1.0
slice_25_img_205.npy,test,25,LE07_150034_20050916,74.53422,38.35775,57992,29173,0.7769,1.0
slice_25_img_206.npy,dropped_straddler,25,LE07_150034_20050916,74.70798,38.35831,23574,9757,0.9563,1.0
slice_26_img_000.npy,invalid,26,LE07_147036_20060930,76.68442,33.76049,0,0,0.0,1.0
slice_26_img_001.npy,invalid,26,LE07_147036_20060930,76.84828,33.75815,0,0,0.0,0.2659
slice_26_img_003.npy,invalid,26,LE07_147036_20060930,77.17594,33.75281,0,0,0.0,0.0
slice_26_img_006.npy,invalid,26,LE07_147036_20060930,77.66725,33.74316,2583,0,0.226,0.2637
slice_26_img_007.npy,invalid,26,LE07_147036_20060930,77.83096,33.73952,65,0,0.2062,0.2773
slice_26_img_010.npy,invalid,26,LE07_147036_20060930,78.32192,33.72727,0,0,0.0,0.0
slice_26_img_011.npy,invalid,26,LE07_147036_20060930,78.4855,33.72276,0,0,0.0,0.0
slice_26_img_015.npy,invalid,26,LE07_147036_20060930,76.6871,33.89737,0,0,0.0,1.0
slice_26_img_019.npy,invalid,26,LE07_147036_20060930,77.34346,33.88662,14092,0,0.0562,0.0562
slice_26_img_020.npy,val,26,LE07_147036_20060930,77.50749,33.88339,83462,14298,0.5966,0.5966
slice_26_img_021.npy,val,26,LE07_147036_20060930,77.6715,33.87995,4610,0,0.9952,0.9952
slice_26_img_026.npy,invalid,26,LE07_147036_20060930,78.49105,33.85944,0,0,0.0,0.0
slice_26_img_031.npy,invalid,26,LE07_147036_20060930,76.85419,34.03186,8997,202,0.0816,0.9913
slice_26_img_032.npy,invalid,26,LE07_147036_20060930,77.01856,34.02927,18387,0,0.1487,0.1504
slice_26_img_033.npy,invalid,26,LE07_147036_20060930,77.1829,34.02647,5545,0,0.2844,0.2844
slice_26_img_034.npy,val,26,LE07_147036_20060930,77.34722,34.02344,132112,8973,0.88,0.88
slice_26_img_035.npy,val,26,LE07_147036_20060930,77.51151,34.02019,163936,0,1.0,1.0
slice_26_img_036.npy,val,26,LE07_147036_20060930,77.67578,34.01672,42358,4293,1.0,1.0
slice_26_img_037.npy,val,26,LE07_147036_20060930,77.84002,34.01304,32765,0,1.0,1.0
slice_26_img_038.npy,val,26,LE07_147036_20060930,78.00422,34.00913,4074,0,0.4045,0.4045
slice_26_img_040.npy,invalid,26,LE07_147036_20060930,78.33254,34.00067,0,0,0.0,0.0
slice_26_img_046.npy,invalid,26,LE07_147036_20060930,76.85718,34.16872,24119,0,0.2829,1.0
slice_26_img_047.npy,val,26,LE07_147036_20060930,77.02181,34.16611,116151,8962,0.8712,0.8712
slice_26_img_048.npy,val,26,LE07_147036_20060930,77.18642,34.16329,51637,7359,0.9975,0.9975
slice_26_img_049.npy,val,26,LE07_147036_20060930,77.351,34.16025,60492,0,1.0,1.0
slice_26_img_050.npy,val,26,LE07_147036_20060930,77.51556,34.15698,151269,5389,1.0,1.0
slice_26_img_051.npy,val,26,LE07_147036_20060930,77.68009,34.1535,83026,4009,1.0,1.0
slice_26_img_052.npy,val,26,LE07_147036_20060930,77.84459,34.14979,29725,0,1.0,1.0
slice_26_img_053.npy,val,26,LE07_147036_20060930,78.00906,34.14587,15017,0,0.9048,0.9048
slice_26_img_054.npy,invalid,26,LE07_147036_20060930,78.1735,34.14173,553,0,0.0312,0.0312
slice_26_img_055.npy,invalid,26,LE07_147036_20060930,78.3379,34.13736,0,0,0.0,0.0
slice_26_img_061.npy,dropped_straddler,26,LE07_147036_20060930,76.86019,34.30557,19837,239,0.4868,1.0
slice_26_img_062.npy,val,26,LE07_147036_20060930,77.02508,34.30295,65415,7124,1.0,1.0
slice_26_img_063.npy,val,26,LE07_147036_20060930,77.18996,34.30011,73407,3328,1.0,1.0
slice_26_img_064.npy,val,26,LE07_147036_20060930,77.35481,34.29705,30141,3189,1.0,1.0
slice_26_img_065.npy,val,26,LE07_147036_20060930,77.51963,34.29377,23196,404,1.0,1.0
slice_26_img_066.npy,val,26,LE07_147036_20060930,77.68443,34.29027,135643,2166,1.0,1.0
slice_26_img_067.npy,val,26,LE07_147036_20060930,77.84919,34.28655,70675,746,1.0,1.0
slice_26_img_068.npy,val,26,LE07_147036_20060930,78.01393,34.2826,8938,610,1.0,1.0
slice_26_img_069.npy,invalid,26,LE07_147036_20060930,78.17863,34.27844,1354,31,0.2411,0.2411
slice_26_img_070.npy,invalid,26,LE07_147036_20060930,78.3433,34.27405,0,0,0.0,0.0
slice_26_img_071.npy,invalid,26,LE07_147036_20060930,78.50793,34.26944,0,0,0.0,0.0
slice_26_img_076.npy,dropped_straddler,26,LE07_147036_20060930,76.86322,34.44241,87,0,0.6927,1.0
slice_26_img_077.npy,val,26,LE07_147036_20060930,77.02838,34.43978,1439,543,1.0,1.0
slice_26_img_078.npy,val,26,LE07_147036_20060930,77.19352,34.43693,13471,1432,1.0,1.0
slice_26_img_079.npy,val,26,LE07_147036_20060930,77.35864,34.43386,68901,2626,1.0,1.0
slice_26_img_080.npy,val,26,LE07_147036_20060930,77.52373,34.43056,2324,0,1.0,1.0
slice_26_img_081.npy,val,26,LE07_147036_20060930,77.68879,34.42704,113714,14192,1.0,1.0
slice_26_img_082.npy,val,26,LE07_147036_20060930,77.85383,34.4233,156444,4961,1.0,1.0
slice_26_img_083.npy,val,26,LE07_147036_20060930,78.01883,34.41933,73063,5661,1.0,1.0
slice_26_img_084.npy,dropped_straddler,26,LE07_147036_20060930,78.1838,34.41514,4240,0,0.6817,0.6817
slice_26_img_086.npy,invalid,26,LE07_147036_20060930,78.51363,34.4061,0,0,0.0,0.0
slice_26_img_089.npy,invalid,26,LE07_147036_20060930,79.00809,34.39088,0,0,0.0,0.0
slice_26_img_091.npy,dropped_straddler,26,LE07_147036_20060930,76.86627,34.57925,6044,0,0.8857,1.0
slice_26_img_092.npy,val,26,LE07_147036_20060930,77.0317,34.57661,29480,1511,1.0,1.0
slice_26_img_093.npy,val,26,LE07_147036_20060930,77.19711,34.57374,2864,257,1.0,1.0
slice_26_img_094.npy,val,26,LE07_147036_20060930,77.3625,34.57065,10,0,1.0,1.0
slice_26_img_095.npy,val,26,LE07_147036_20060930,77.52786,34.56734,140,0,1.0,1.0
slice_26_img_096.npy,val,26,LE07_147036_20060930,77.69319,34.5638,36339,537,1.0,1.0
slice_26_img_097.npy,val,26,LE07_147036_20060930,77.85849,34.56004,127766,5014,1.0,1.0
slice_26_img_098.npy,val,26,LE07_147036_20060930,78.02376,34.55606,69292,1104,1.0,1.0
slice_26_img_099.npy,dropped_straddler,26,LE07_147036_20060930,78.189,34.55185,18499,0,0.9537,0.9537
slice_26_img_100.npy,invalid,26,LE07_147036_20060930,78.35421,34.54742,6217,0,0.104,0.104
slice_26_img_105.npy,invalid,26,LE07_147036_20060930,76.70361,34.71852,589,0,0.1037,1.0
slice_26_img_106.npy,dropped_straddler,26,LE07_147036_20060930,76.86934,34.71609,20174,271,0.9956,1.0
slice_26_img_107.npy,val,26,LE07_147036_20060930,77.03504,34.71344,38668,0,1.0,1.0
slice_26_img_108.npy,val,26,LE07_147036_20060930,77.20072,34.71056,17461,0,1.0,1.0
slice_26_img_109.npy,val,26,LE07_147036_20060930,77.36638,34.70745,17287,0,1.0,1.0
slice_26_img_110.npy,val,26,LE07_147036_20060930,77.53201,34.70412,948,0,1.0,1.0
slice_26_img_111.npy,val,26,LE07_147036_20060930,77.69762,34.70056,275,0,1.0,1.0
slice_26_img_112.npy,val,26,LE07_147036_20060930,77.86319,34.69678,66859,3285,1.0,1.0
slice_26_img_113.npy,val,26,LE07_147036_20060930,78.02873,34.69278,123327,445,1.0,1.0
slice_26_img_114.npy,dropped_straddler,26,LE07_147036_20060930,78.19424,34.68855,25244,235,1.0,1.0
slice_26_img_115.npy,buffer_removed,26,LE07_147036_20060930,78.35971,34.68409,75923,0,0.9756,0.9756
slice_26_img_116.npy,train,26,LE07_147036_20060930,78.52515,34.67942,77564,0,0.8471,0.8471
slice_26_img_117.npy,train,26,LE07_147036_20060930,78.69055,34.67451,12961,0,0.5315,0.5315
slice_26_img_118.npy,invalid,26,LE07_147036_20060930,78.8559,34.66939,33,0,0.0114,0.0114
slice_26_img_120.npy,buffer_removed,26,LE07_147036_20060930,76.70643,34.85537,0,0,0.3054,1.0
slice_26_img_121.npy,dropped_straddler,26,LE07_147036_20060930,76.87243,34.85293,3773,0,1.0,1.0
slice_26_img_122.npy,val,26,LE07_147036_20060930,77.03841,34.85026,19757,0,1.0,1.0
slice_26_img_123.npy,val,26,LE07_147036_20060930,77.20436,34.84736,37160,0,1.0,1.0
slice_26_img_124.npy,val,26,LE07_147036_20060930,77.37029,34.84424,29232,0,1.0,1.0
slice_26_img_125.npy,val,26,LE07_147036_20060930,77.5362,34.84089,26777,0,1.0,1.0
slice_26_img_126.npy,val,26,LE07_147036_20060930,77.70207,34.83732,1696,0,1.0,1.0
slice_26_img_127.npy,val,26,LE07_147036_20060930,77.86792,34.83352,3229,441,1.0,1.0
slice_26_img_128.npy,val,26,LE07_147036_20060930,78.03373,34.82949,54950,1,1.0,1.0
slice_26_img_129.npy,dropped_straddler,26,LE07_147036_20060930,78.19952,34.82524,52009,1049,1.0,1.0
slice_26_img_130.npy,buffer_removed,26,LE07_147036_20060930,78.36526,34.82077,13674,0,1.0,1.0
slice_26_img_131.npy,train,26,LE07_147036_20060930,78.53097,34.81607,87611,0,1.0,1.0
slice_26_img_132.npy,train,26,LE07_147036_20060930,78.69664,34.81114,49337,0,1.0,1.0
slice_26_img_133.npy,train,26,LE07_147036_20060930,78.86226,34.80599,5653,0,0.3909,0.7658
slice_26_img_135.npy,buffer_removed,26,LE07_147036_20060930,76.70926,34.99222,13,0,0.5029,1.0
slice_26_img_139.npy,val,26,LE07_147036_20060930,77.37423,34.98103,1895,0,1.0,1.0
slice_26_img_140.npy,val,26,LE07_147036_20060930,77.54041,34.97767,14118,0,1.0,1.0
slice_26_img_141.npy,val,26,LE07_147036_20060930,77.70656,34.97407,6436,0,1.0,1.0
slice_26_img_142.npy,val,26,LE07_147036_20060930,77.87268,34.97025,998,0,1.0,1.0
slice_26_img_143.npy,val,26,LE07_147036_20060930,78.03877,34.96621,18132,73,1.0,1.0
slice_26_img_144.npy,dropped_straddler,26,LE07_147036_20060930,78.20482,34.96194,25409,546,1.0,1.0
slice_26_img_145.npy,buffer_removed,26,LE07_147036_20060930,78.37084,34.95744,9328,304,1.0,1.0
slice_26_img_146.npy,train,26,LE07_147036_20060930,78.53682,34.95271,22494,0,1.0,1.0
slice_26_img_147.npy,train,26,LE07_147036_20060930,78.70277,34.94776,30160,0,1.0,1.0
slice_26_img_149.npy,invalid,26,LE07_147036_20060930,79.03452,34.93718,0,0,0.0,0.2809
slice_26_img_150.npy,buffer_removed,26,LE07_147036_20060930,76.71212,35.12906,13660,0,0.7028,1.0
slice_26_img_152.npy,val,26,LE07_147036_20060930,77.0452,35.12389,1251,0,1.0,1.0
slice_26_img_156.npy,val,26,LE07_147036_20060930,77.71108,35.11082,1026,0,1.0,1.0
slice_26_img_157.npy,val,26,LE07_147036_20060930,77.87748,35.10698,3449,0,1.0,1.0
slice_26_img_158.npy,val,26,LE07_147036_20060930,78.04384,35.10292,6032,0,1.0,1.0
slice_26_img_159.npy,dropped_straddler,26,LE07_147036_20060930,78.21017,35.09862,0,0,1.0,1.0
slice_26_img_160.npy,buffer_removed,26,LE07_147036_20060930,78.37646,35.0941,9800,0,1.0,1.0
slice_26_img_161.npy,train,26,LE07_147036_20060930,78.54272,35.08935,4446,0,1.0,1.0
slice_26_img_162.npy,train,26,LE07_147036_20060930,78.70894,35.08438,28532,0,0.9484,0.9484
slice_26_img_163.npy,invalid,26,LE07_147036_20060930,78.87511,35.07917,1350,0,0.0543,0.2185
slice_26_img_165.npy,buffer_removed,26,LE07_147036_20060930,76.71499,35.2659,22115,1041,0.8575,1.0
slice_26_img_166.npy,dropped_straddler,26,LE07_147036_20060930,76.88183,35.26342,16236,410,1.0,1.0
slice_26_img_167.npy,val,26,LE07_147036_20060930,77.04864,35.26071,1195,0,1.0,1.0
slice_26_img_168.npy,val,26,LE07_147036_20060930,77.21542,35.25777,63,0,1.0,1.0
slice_26_img_169.npy,val,26,LE07_147036_20060930,77.38218,35.2546,338,0,1.0,1.0
slice_26_img_170.npy,val,26,LE07_147036_20060930,77.54892,35.2512,8117,0,1.0,1.0
slice_26_img_172.npy,val,26,LE07_147036_20060930,77.8823,35.24371,80,0,1.0,1.0
slice_26_img_173.npy,val,26,LE07_147036_20060930,78.04894,35.23962,7213,0,1.0,1.0
slice_26_img_174.npy,dropped_straddler,26,LE07_147036_20060930,78.21555,35.23531,2337,0,1.0,1.0
slice_26_img_175.npy,buffer_removed,26,LE07_147036_20060930,78.38212,35.23076,12499,0,1.0,1.0
slice_26_img_177.npy,train,26,LE07_147036_20060930,78.71515,35.22099,3956,0,0.8295,0.9417
slice_26_img_178.npy,invalid,26,LE07_147036_20060930,78.8816,35.21576,0,0,0.0,0.0336
slice_26_img_180.npy,invalid,26,LE07_147036_20060930,76.71789,35.40273,1,0,0.0057,1.0
slice_26_img_181.npy,invalid,26,LE07_147036_20060930,76.885,35.40024,371,0,0.1132,1.0
slice_26_img_185.npy,val,26,LE07_147036_20060930,77.55322,35.38796,2988,0,0.698,1.0
slice_26_img_186.npy,val,26,LE07_147036_20060930,77.7202,35.38431,428,0,0.8442,1.0
slice_26_img_188.npy,val,26,LE07_147036_20060930,78.05408,35.37633,17285,0,1.0,1.0
slice_26_img_189.npy,dropped_straddler,26,LE07_147036_20060930,78.22097,35.37199,20298,0,1.0,1.0
slice_26_img_190.npy,train,26,LE07_147036_20060930,78.38782,35.36742,4421,0,1.0,1.0
